npe,B,T,D,dtype,kind,length,sequence,ops,task_us,tu_us,dma_us,sto_trf_us,parallelcopy_us,cluster_us,span_names,error
1,1,512,1024,bfloat16,quad,4,AASM,A->A->S->M,78.32299999997485,60.029999999911524,30.49700000009034,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,AASA,A->A->S->A,33.37199999997392,15.076000000117347,25.55099999997765,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,AASS,A->A->S->S,36.41500000003725,18.353999999933876,20.18999999994412,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASMM,A->S->M->M,129.18900000001304,107.73599999991711,35.89599999994971,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASMA,A->S->M->A,75.13199999998324,60.01899999997113,30.98699999996461,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASMS,A->S->M->S,81.06700000003912,66.08799999998882,24.955000000074506,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASAM,A->S->A->M,79.3399999999674,61.8410000000149,30.61900000006426,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASAA,A->S->A->A,42.993000000016764,23.8810000004014,27.945999999996275,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASAS,A->S->A->S,36.2489999999525,19.432000000146218,22.38600000005681,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASSM,A->S->S->M,79.77399999997579,64.81400000001304,25.048000000067987,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASSA,A->S->S->A,36.09199999994598,19.175000000046566,22.37699999997858,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,ASSS,A->S->S->S,39.44099999999162,22.70299999997951,16.684000000008382,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMMM,S->M->M->M,176.89099999994505,154.33600000012666,41.5570000000298,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMMA,S->M->M->A,126.34900000004563,109.96600000013132,37.57300000009127,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMMS,S->M->M->S,131.26699999999255,114.92299999995157,30.847999999998137,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMAM,S->M->A->M,123.90200000000186,107.73400000017136,35.94100000010803,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMAA,S->M->A->A,69.73199999995995,60.03300000005402,31.48900000017602,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
